tid,election,violence,date
664884305261367296,yes,no,unknown

664777265922879489,yes,no,unknown

669358966351241216,no,no,unknown

673283616860938240,yes,no,unknown

664825429551767552,yes,no,unknown

667108524690948096,yes,no,unknown

673117889570959361,no,no,unknown

674226150458056706,yes,no,unknown

667014683707236352,yes,no,unknown

672949773318623233,no,no,unknown

673176135132430336,no,no,unknown

667085324531736576,yes,no,unknown

669694436977344512,yes,violence,2015-11-25

672589576754634753,yes,no,unknown

668843282768732160,no,no,unknown

667042000584253440,no,no,unknown

669952592538112001,yes,violence,unknown

684377954856660992,yes,no,unknown

669535496780029953,yes,violence,2015-11-25

668793310480322561,yes,no,unknown

669391186482896896,yes,no,unknown

674288032372142080,no,no,unknown

666965363662446593,no,no,unknown

672864794819604480,yes,no,unknown

664855752289464320,yes,no,unknown

674288301386424320,no,no,unknown

666791741429833728,yes,no,unknown

667041302933032960,yes,no,unknown

669347775734284288,yes,violence,unknown

672611821304471552,yes,violence,unknown

664778570183663617,no,no,unknown

669846690644533253,yes,no,unknown

673124353169559552,no,no,unknown

664866609027260417,yes,no,unknown

669582631823155200,no,no,unknown

666820238277804033,yes,no,unknown

668603946831880196,no,no,unknown

668906533007282177,yes,no,unknown

669980553366675456,yes,no,unknown

672574805439340544,yes,no,unknown

669854270171295744,yes,no,unknown

672605278576230400,yes,no,unknown

669609556918607872,no,no,unknown

672929191428554756,yes,no,unknown

672956633841016832,yes,no,unknown

674229929249214464,yes,no,unknown

673250908130680833,no,no,unknown

672841793139048448,yes,no,unknown

668621693284442112,yes,no,unknown

673273535905841154,yes,violence,2015-12-04

669863351653146624,no,no,unknown

674250325130395648,no,no,unknown

669951674241277952,yes,no,unknown

668866877385547777,no,no,unknown

672843437272645632,yes,no,unknown

674203131203424256,yes,no,unknown

664823359956525056,no,no,unknown

669696292197675008,yes,no,unknown

669551548582653952,yes,no,unknown

684431979354435584,no,no,unknown

672894049775427584,no,no,unknown

674181918385045504,no,no,unknown

674343292780310528,no,no,unknown

668599283105533952,yes,no,unknown

668621346897793024,no,no,unknown

669554562223751168,yes,malpractice,2015-11-25

668651798136266752,yes,no,unknown

666873073732308992,no,no,unknown

684358593546698752,yes,no,unknown

668611441151352832,yes,violence,2015-11-22

668600734519283712,no,no,unknown

669592857871843328,yes,no,unknown

666999099531636736,no,no,unknown

669905043429134337,yes,no,unknown

668580469286522881,yes,no,unknown

672994230625812480,no,no,unknown

668805444576665600,yes,no,unknown

672569524965740544,yes,no,unknown

668735835248963584,yes,no,unknown

667065777858748416,yes,no,unknown

684394275765891072,yes,no,unknown

684375162347732993,yes,no,unknown

666996079758598144,no,no,unknown

684214462564323329,yes,no,unknown

672702314994671616,yes,no,unknown

673109539118542848,no,no,unknown

674297557288374272,no,no,unknown

684459063887958016,yes,no,unknown

672770077708713984,yes,no,unknown

674066856815280128,no,no,unknown

674077263583944705,no,no,unknown

674019766873509888,no,no,unknown

666831683006676992,no,no,unknown

684430594244227073,yes,no,unknown

669308607809368064,yes,no,unknown

672824320918290433,no,no,unknown

669969131882553345,yes,no,unknown

664946445208952832,no,no,unknown

664930306345029632,no,no,unknown

684519781433798656,yes,no,unknown

672863277131657216,yes,no,unknown

668580010689757184,yes,no,unknown

669948057589444608,yes,no,unknown

669658083774230529,yes,violence,2015-11-25

664825511869358080,no,no,unknown

669811941322395648,no,no,unknown

672596880942043137,yes,no,unknown

669487393930665984,yes,no,unknown

669845360794275840,yes,no,unknown

669972584096747521,yes,no,unknown

668793564378320896,no,no,unknown

664763940782624768,no,no,unknown

668605342373298176,yes,no,unknown

668746625951625216,yes,no,unknown

669697601315426305,yes,violence,2015-11-25

664647997012209664,yes,no,unknown

664822252899311617,no,no,unknown

684477254001422336,no,no,unknown

684349073386778624,no,no,unknown

672798882968027136,yes,no,unknown

664932917412560896,yes,no,unknown

674034225440358400,yes,no,unknown

684432421740265473,no,no,unknown

673232427305824256,yes,no,unknown

669690576607059969,yes,violence,2015-11-25

669374068299288576,yes,malpractice,2015-11-25

669363333695455233,yes,no,unknown

672784202560065537,yes,no,unknown

668598052597448704,yes,no,unknown

684427686706458624,yes,violence,2016-01-05

664933120274223105,no,no,unknown

668619183119335425,yes,no,unknown

666972585607974913,yes,no,unknown

674287439318548480,no,no,unknown

673260909272371205,no,no,unknown

673018104528637952,no,no,unknown

673257584594427904,yes,no,unknown

669937094857523200,yes,violence,2015-11-26

673204305562877952,no,no,unknown

672783740054216704,yes,no,unknown

672584755154706432,yes,no,unknown

672574333966008320,yes,violence,2015-12-03

669511568887930880,yes,no,unknown

674025396686430208,yes,no,unknown

673269495310344194,yes,no,unknown

664818527472324608,yes,no,unknown

669472165247492097,no,no,unknown

672633244815331328,yes,no,unknown

684436822492069888,no,no,unknown

684402963104821248,no,no,unknown

668602646153023489,yes,no,unknown

668898551859122176,no,no,unknown

669394739087745024,no,no,unknown

674190721600126976,yes,malpractice,2015-12-08

669885976198684672,yes,no,unknown

664597271296741378,yes,no,unknown

673199475595300864,yes,no,unknown

667008705100161026,no,no,unknown

664598288482586625,yes,no,unknown

674167954192379904,no,no,unknown

672761276557221888,no,no,unknown

672798430280880128,yes,no,unknown

667060213724389376,yes,no,unknown

674298373386715136,no,no,unknown

664733911117864961,no,no,unknown

668656188897280000,yes,no,unknown

672845722547564544,no,no,unknown

669465931828084736,yes,no,unknown

668597196514705409,yes,no,unknown

684407363445600256,yes,no,unknown

668905876804280320,yes,no,unknown

667129986449543168,yes,no,unknown

668773401801187328,yes,no,unknown

672829543409917952,yes,no,unknown

669634648851501056,no,no,unknown

670006163665199104,yes,no,unknown

672738817590202368,no,no,unknown

668760934555525120,yes,no,unknown

669617702500200448,no,no,unknown

667111637577543680,no,no,unknown

664778924002537472,no,no,unknown

666798334795976704,yes,no,unknown

684433002882007040,no,no,unknown

672574342216196097,no,no,unknown

674287075643023363,no,no,unknown

673090727748833281,yes,no,unknown

684416867159666688,no,no,unknown

667055534298763265,yes,no,unknown

664767106819497984,yes,no,unknown

669719571377573888,no,no,unknown

668775694458073088,yes,violence,2015-11-23

669504836690419712,yes,no,unknown

670026790006595585,no,no,unknown

669464131595038720,no,no,unknown

674354899338067968,yes,no,unknown

664771686261239808,yes,no,unknown

673238497738772480,yes,no,unknown

669391560849539072,no,no,unknown

684385898054725636,no,no,unknown

684438957585743872,no,no,unknown

666822025797746688,no,no,unknown

669640988789460992,no,no,unknown

669508023421960192,yes,malpractice,2015-11-25

668611955742121985,no,no,unknown

672567362344853505,yes,no,unknown

673215421676408832,yes,violence,2015-12-05

672572926869291008,no,no,unknown

673161426970644480,no,no,unknown

672857329881227264,no,no,unknown

684415877048090625,no,no,unknown

684369308873551872,no,no,unknown

672784608296108032,yes,violence,2015-12-04

668874231275483136,yes,no,unknown

674036706488791040,yes,no,unknown

684470619732324352,no,no,unknown

672856782147031041,no,no,unknown

684212010347851780,no,no,unknown

669547461938126849,no,no,unknown

672588387963019264,yes,no,unknown

666813828722724864,no,no,unknown

672780114405535745,no,no,unknown

674344035293773825,no,no,unknown

674027018900606976,no,no,unknown

674273830957940736,no,no,unknown

672927109405351936,no,no,unknown

668921297745874944,yes,no,unknown

673111890432827392,no,no,unknown

668635934095761412,no,no,unknown

664882693788844032,no,no,unknown

669567120963985409,no,no,unknown

674241915672481792,yes,no,unknown

666975185694810113,yes,no,unknown

684443464369569797,no,no,unknown

668643348379541505,no,no,unknown

668581994125639680,no,no,unknown

668834856781107200,yes,no,unknown

666971334237413376,yes,no,unknown

664793948431454209,no,no,unknown

666938342601326592,no,no,unknown

667078101608759296,no,no,unknown

669615267660619782,yes,no,unknown

664923081119518720,yes,no,unknown

669584481246924801,yes,no,unknown

672954989791322112,yes,no,unknown

667057460969127936,no,no,unknown

669547367729913856,no,no,unknown

674049274867527680,no,no,unknown

674058077453344769,yes,no,unknown

673274729193709568,no,no,unknown

669848118796656640,yes,no,unknown

666773344386162688,no,no,unknown

674191670171312128,no,no,unknown

684520278458773504,no,no,unknown

669320988551614464,no,no,unknown

672990425477550080,no,no,unknown

668664689862250496,no,no,unknown

668788888635355136,no,no,unknown

673287464199528453,yes,no,unknown

674236942364577793,no,no,unknown

669313748323069952,yes,no,unknown

674164725270319104,yes,no,unknown

673200938430144512,no,no,unknown

672875783745064965,yes,no,unknown

674218850515316736,no,no,unknown

672846081185751041,no,no,unknown

672795150360436736,yes,no,unknown

666933638659993601,yes,no,unknown

664929860708605953,no,no,unknown

669574453655969793,no,no,unknown

684480063774003200,no,no,unknown

668589300519411712,yes,no,unknown

673278198491279360,no,no,unknown

668875450970710017,no,no,unknown

666789906052718593,no,no,unknown

672736295244951552,no,no,unknown

673235999095259136,yes,no,unknown

666989865595195392,yes,no,unknown

684448608737955841,no,no,unknown

673262815537401860,yes,no,unknown

664746425364963328,yes,no,unknown

669839270379724801,yes,no,unknown

664802170013933569,yes,no,unknown

673278971686072321,yes,no,unknown

672789343904399360,yes,no,unknown

684452210789466113,no,no,unknown

672821657564676097,yes,violence,2015-12-04

684424647295762434,yes,no,unknown

664919599117418500,no,no,unknown

673196933922557953,no,no,unknown

672867420038635520,yes,no,unknown

667095849919467520,no,no,unknown

669306205752401921,yes,no,unknown

684463782307979265,no,no,unknown

669723944023425025,yes,violence,2015-11-25

669604042197311488,no,no,unknown

669707454243057664,no,no,unknown

672797768306528258,yes,no,unknown

668894058425753600,no,no,unknown

673251775122677761,no,no,unknown

674023587171340288,no,no,unknown

666822783888973824,no,no,unknown

668919033476067332,no,no,unknown

669544590509256704,yes,no,unknown

669368947226058752,no,no,unknown

672969381585027072,no,no,unknown

669900920847773697,no,no,unknown

669906087118839808,no,no,unknown

674222097091162112,no,no,unknown

667097466748162048,no,no,unknown

672928965481353216,no,no,unknown

664883215837081600,no,no,unknown

672933433824428038,no,no,unknown

669937033289273344,no,no,unknown

674207828639416321,no,no,unknown

669516580724867073,yes,no,unknown

664872484521582596,no,no,unknown

669530205258649600,no,no,unknown

684435167700717568,no,no,unknown

669505158410321920,yes,no,unknown

669467967403532288,no,no,unknown

664600481046638592,yes,no,unknown

669586468684304384,yes,no,unknown

673150434077515776,yes,no,unknown

672572465760116737,no,no,unknown

669389483838562304,yes,no,unknown

664789375813853184,no,no,unknown

672909057372491777,no,no,unknown

684516474350878724,yes,no,unknown

668815024006254592,no,no,unknown

666878268629524480,no,no,unknown

664870531032817665,no,no,unknown

674054952822710272,no,no,unknown

666835385805365248,no,no,unknown

673157708116336640,no,no,unknown

669502240995074048,no,no,unknown

667039651321004032,no,no,unknown

673175664661561344,yes,no,unknown

684454422257209344,yes,no,unknown

664908280502886410,no,no,unknown

669695510505234432,yes,violence,2015-11-25

674036705003991040,no,no,unknown

684499345865981952,no,no,unknown

666798042813566977,yes,no,unknown

668621519803781120,no,no,unknown

669565910110363648,yes,no,unknown

668734681303552000,no,no,unknown

674362668942143491,yes,no,unknown

664797616358760448,no,no,unknown

672794134625845248,no,no,unknown

664812225740324864,no,no,unknown

664924979780124673,yes,no,unknown

674318798242103296,no,no,unknown

666969108341202944,no,no,unknown

669540165002530816,yes,malpractice,2015-11-25

672996790350802944,yes,no,unknown

669537847641149440,no,no,unknown

672848993693626368,yes,no,unknown

672951782151204865,yes,no,unknown

664825673027072000,no,no,unknown

669644804482072576,yes,no,unknown

666989195358035969,yes,no,unknown

664915073295654913,yes,no,unknown

668899188705505280,no,no,unknown

674297970028888065,no,no,unknown

669698117726511105,yes,no,unknown

673227251459227649,yes,no,unknown

668863575583236096,no,no,unknown

672856466949349376,yes,no,unknown

669504527301636096,no,no,unknown

666995744025407488,no,no,unknown

673005264056901632,no,no,unknown

684390566990327810,no,no,unknown

673049490610257920,no,no,unknown

684184929391906816,yes,violence,unknown

672944604174487552,no,no,unknown

672794448107986944,yes,no,unknown

669700845395648512,yes,no,unknown

672694968033665024,no,no,unknown

672919690486878208,yes,no,unknown

668893721820274689,yes,violence,2015-11-23

672632667628830720,no,no,unknown

669369611603849216,no,no,unknown

666773991911239681,no,no,unknown

674224680199282688,yes,no,unknown

674039276313669632,no,no,unknown

664794173237805056,no,no,unknown

669861521908985856,yes,no,unknown

669664546382942208,no,no,unknown

664844156586622977,no,no,unknown

672568873242202112,yes,violence,2015-12-03

674341992298586112,yes,no,unknown

674055119361675265,no,no,unknown

684428736318451712,no,no,unknown

672612584869265408,no,no,unknown

669324826469879808,no,no,unknown

674343714995707904,yes,no,unknown

668729952406237184,yes,violence,2015-11-23

668607388102987776,yes,no,unknown

684357909946458112,yes,no,unknown

669334552939229184,yes,no,unknown

674350379514142720,no,no,unknown

669698057471197184,yes,no,unknown

668598778308509696,yes,no,unknown

673196799688069120,no,no,unknown

664919671548739584,yes,no,unknown

674306045494222848,no,no,unknown

674052795520172032,yes,no,unknown

672570791322632192,yes,violence,2015-12-03

669696193715380225,yes,no,unknown

673003686688194561,no,no,unknown

667053171559280644,yes,violence,2015-11-18

667108232322809857,no,no,unknown

672955117713403904,yes,no,unknown

669976407049674753,yes,violence,2015-11-26

668590510823616512,yes,no,unknown

674298804242423808,no,no,unknown

666922567681339392,no,no,unknown

668798207749701636,no,no,unknown

666800147972665345,yes,no,unknown

668629349499731968,yes,no,unknown

672608629460090882,no,no,unknown

674313735645831168,yes,no,unknown

667073761984802816,no,no,unknown

666787459510898688,no,no,unknown

664838380556013568,no,no,unknown

664852202184396800,yes,no,unknown

666965416527417344,no,no,unknown

664790829903540225,no,no,unknown

668747491723079680,yes,no,unknown

672590021157904384,no,no,unknown

668594983411302403,no,no,unknown

672987048752586753,no,no,unknown

666927359329738752,yes,no,unknown

664836991725510656,yes,violence,2015-11-12

674280293365391360,no,no,unknown

684482741619011584,no,no,unknown

668858137835905024,no,no,unknown

674064866706120706,no,no,unknown

664894982831144960,no,no,unknown

684364362405048320,yes,violence,2016-01-05

673081423755124736,yes,no,unknown

667113664776962048,no,no,unknown

670020545698783234,no,no,unknown

673244663457927168,no,no,unknown

664933245352480768,no,no,unknown

668929982769463296,yes,no,unknown

684175513942921216,yes,no,unknown

666805796466987009,no,no,unknown

664845175164936192,no,no,unknown

664607392341053441,yes,no,unknown

672577475596062720,yes,no,unknown

668873640709107712,yes,no,unknown

673201667244957696,yes,no,unknown

684416937200320512,no,no,unknown

684385436945543168,no,no,unknown

670013832685858816,yes,violence,2015-11-26

669957089230520320,yes,no,unknown

673287309450747904,no,no,unknown

684461361045336064,no,no,unknown

672803373406621698,yes,violence,2015-12-04

669589897825509376,yes,no,unknown

684399028864462848,no,no,unknown

672927504336822272,yes,no,unknown

672875338993565696,yes,no,unknown

669942280330084352,no,no,unknown

684403126074511360,yes,no,unknown

674218208405032960,no,no,unknown

672585982743552000,no,no,unknown

672751883308638208,no,no,unknown

684179674902192128,no,no,unknown

667106413907460100,no,no,unknown

674176253612589057,no,no,unknown

667012162427187200,no,no,unknown

669359331121471488,no,no,unknown

672956538978439169,no,no,unknown

669721379072180224,no,no,unknown

684190379017633793,no,no,unknown

672651771962122240,no,no,unknown

674167556555579392,no,no,unknown

673267370673221632,no,no,unknown

666999900882796544,no,no,unknown

684227830755012609,no,no,unknown

668923675022880769,no,no,unknown

669530919032791043,no,no,unknown

672959261710917633,no,no,unknown

664778923985772545,no,no,unknown

669826031960858624,no,no,unknown

669542451632168960,no,no,unknown

667077949405941760,no,no,unknown

674059232229130241,yes,no,unknown

669337138991861761,no,no,unknown

667017097038303233,no,no,unknown

674356215707770880,no,no,unknown

669355430590750720,no,no,unknown

669916179717332993,no,no,unknown

673005264535076864,no,no,unknown

669984926117273600,yes,violence,2015-11-26

672600999614390272,no,no,unknown

668584750123233281,yes,no,unknown

672751250027384833,no,no,unknown

674057278895558656,yes,no,unknown

669993213579653122,no,no,unknown

672752546386018304,no,no,unknown

684474771615158272,no,no,unknown

673246943171186688,yes,no,unknown

672747640120057857,no,no,unknown

669601589183840256,no,no,unknown

673085559171129344,no,no,unknown

673123030026031104,no,no,unknown

672918040535789569,yes,no,unknown

669581959341981696,no,no,unknown

684408927275118594,no,no,unknown

672852160187670528,no,no,unknown

669899935693705216,no,no,unknown

674246518757392384,no,no,unknown

669609138310266880,yes,violence,2015-11-25

667116929832886273,no,no,unknown

664932095748239360,no,no,unknown

669539130423050240,no,no,unknown

668799399791828992,no,no,unknown

669861604582932481,yes,violence,2015-11-26

664784843520233472,no,no,unknown

674048489119211520,no,no,unknown

674362686264778756,yes,no,unknown

669946077374767104,no,no,unknown

668936192272916480,no,no,unknown

672885618049990656,no,no,unknown

684506054529519616,yes,violence,2016-01-05

669579662381682688,no,no,unknown

674021284020404224,no,no,unknown

672895287413882880,no,no,unknown

672598047562539009,no,no,unknown

664925176858075136,no,no,unknown

669497896774082560,no,no,unknown

667013003108360192,no,no,unknown

684398168239378432,no,no,unknown

672592982667829248,yes,no,unknown

684412887792795648,no,no,unknown

668811708694138880,no,no,unknown

673125757527412737,no,no,unknown

673201309873512448,no,no,unknown

674306411690528768,yes,no,unknown

674265799096430592,no,no,unknown

669503366599417857,yes,violence,2015-11-25

668621437721276416,no,no,unknown

667066234698129408,yes,no,unknown

668915214964924416,no,no,unknown

666806637861146625,yes,no,unknown

672919765220986881,no,no,unknown

673286969108099072,no,no,unknown

674234748038979584,yes,no,unknown

669355941196886017,no,no,unknown

684467580308996096,no,no,unknown

667069863718989826,yes,violence,2015-11-18

684374654648217600,no,no,unknown

673130651739013124,yes,no,unknown

673169139888881664,no,no,unknown

684451808249540608,no,no,unknown

667006803658543105,no,no,unknown

673115891815604224,no,no,unknown

669858359726706688,no,no,unknown

666967673683714048,yes,no,unknown

669391333656649728,no,no,unknown

673164758837776385,no,no,unknown

684458316752367616,no,no,unknown

674257604219158528,no,no,unknown

674030129526546433,no,no,unknown

668852290627964931,no,no,unknown

673168023700684800,no,no,unknown

684191166213001216,no,no,unknown

669506660688375808,no,no,unknown

669328214003752960,no,no,unknown

684452490679574528,no,no,unknown

664873201290317825,yes,no,unknown

666801710615121922,no,no,unknown

664948017829691392,no,no,unknown

669325703964397568,no,no,unknown

666792476800385024,yes,no,unknown

684503549217271808,no,no,unknown

673250021287022593,no,no,unknown

674287751391485952,no,no,unknown

666802362426761216,yes,no,unknown

672785744331710466,no,no,unknown

673144842608775170,no,no,unknown

672749156625088512,no,no,unknown

669345270023475201,no,no,unknown

664599486120001536,no,no,unknown

664825565048885248,no,no,unknown

672636970875658241,no,no,unknown

669835207822938112,no,no,unknown

669596945049116672,no,no,unknown

669327630466949120,no,no,unknown

672770986148675584,no,no,unknown

672580029486899200,no,no,unknown

666855934833094656,yes,no,unknown

664865503270313985,no,no,unknown

673287658022371329,no,no,unknown

664847227551145984,no,no,unknown

673095524535410689,no,no,unknown

668596667470495745,no,no,unknown

669924840258854912,yes,violence,2015-11-26

674094041852747776,no,no,unknown

668808275274649601,no,no,unknown

669651718334976001,no,no,unknown

672956583660285952,no,no,unknown

664837321284431872,no,no,unknown

666948290253074432,no,no,unknown

668885049488646144,no,no,unknown

668580190369386496,no,no,unknown

672589990166142977,no,no,unknown

666782909240623104,no,no,unknown

672749150471983109,no,no,unknown

684388583428501504,yes,no,unknown

664933577885396992,yes,no,unknown

669649849076305920,no,no,unknown

664726789000970240,no,no,unknown

668582361903333376,no,no,unknown

673149529332555776,no,no,unknown

669336711789457409,no,no,unknown

669698022297763841,no,no,unknown

668580926671097857,yes,no,unknown

674280945009192961,no,no,unknown

674220627109289984,no,no,unknown

666800490521432064,no,no,unknown

664882554638622720,no,no,unknown

684170230378160129,no,no,unknown

673150138081243136,no,no,unknown

668605321049300992,no,no,unknown

672599481058115584,no,no,unknown

684483822784757760,yes,no,unknown

669892721776152576,no,no,unknown

674172177441284096,no,no,unknown

669682266952462337,no,no,unknown

664624949596942336,no,no,unknown

684492048389521412,no,no,unknown

672581509782589441,no,no,unknown

674251603197730821,no,no,unknown

667126269453148160,no,no,unknown

669588218451464192,yes,no,unknown

669598680547065856,yes,malpractice,2015-11-25

674265349861318656,yes,no,unknown

684453478090059776,yes,no,unknown

668580964763721728,yes,no,unknown

669594561719738368,no,no,unknown

684524625812918272,no,no,unknown

673241826887786496,no,no,unknown

669313784981250048,no,no,unknown

674370138058203136,yes,no,unknown

666810312511922177,yes,no,unknown

673077508644937728,no,no,unknown

664810670362357761,no,no,unknown

664898106752942080,no,no,unknown

669548381224718338,yes,violence,2015-11-25

674293579100135424,no,no,unknown

669525257519292416,yes,malpractice,2015-11-25

684309844078256128,no,no,unknown

664890491188731906,no,no,unknown

666798057195876352,yes,no,unknown

672729158401814528,no,no,unknown

664912435510251520,no,no,unknown

684369827297898496,no,no,unknown

674217523068444672,no,no,unknown

673172370614566916,no,no,unknown

673267809594580992,no,no,unknown

664856201981771776,yes,no,unknown

674071512824025088,no,no,unknown

666953198100443136,yes,no,unknown

669310556130680832,no,no,unknown

684427448495288320,no,no,unknown

684422939505258500,no,no,unknown

667021925915475968,no,no,unknown

668656051424727040,no,no,unknown

669315834372689920,no,no,unknown

669980474371153922,yes,malpractice,2015-11-26

672964083411324928,yes,malpractice,2015-12-04

670029143749361665,no,no,unknown

673199360541331458,no,no,unknown

674334534788362240,no,no,unknown

674317558942683136,no,no,unknown

669715926774915072,no,no,unknown

666803908677869568,no,no,unknown

664925582900248577,no,no,unknown

672585892188569600,no,no,unknown

674061365561196544,yes,no,unknown

672915163260059649,no,no,unknown

674207144175124480,no,no,unknown

664627611776229377,no,no,unknown

669925762737291266,yes,violence,2015-11-26

673216300282478593,yes,no,unknown

666795591368843265,no,no,unknown

672996789319049216,no,no,unknown

667007004376997889,no,no,unknown

674338891650985985,no,no,unknown

664946967026475009,no,no,unknown

673243550767779841,yes,no,unknown

666933026610368512,no,no,unknown

668789364336513024,no,no,unknown

672802629077086208,no,no,unknown

669324788675059713,no,no,unknown

664595814619181056,no,no,unknown

664886955218440193,yes,no,unknown

684180834409144320,no,no,unknown

669866878777462785,yes,no,unknown

669469984112967680,yes,no,unknown

664616033873981442,yes,malpractice,2015-11-11

672588614237347841,no,no,unknown

684383592781316096,no,no,unknown

669311968600281089,no,no,unknown

666780473155260416,yes,no,unknown

664874788964466688,yes,no,unknown

666825549055176705,no,no,unknown

672735618502381568,no,no,unknown

672987990994509824,yes,malpractice,unknown

668911915150802945,yes,no,unknown

669517623361695744,no,no,unknown

668600256045703173,no,no,unknown

667010006366232576,yes,no,unknown

674321634199740416,no,no,unknown

669896627268820992,no,no,unknown

684424948677476352,no,no,unknown

668803431247814656,yes,no,unknown

664892254184574977,no,no,unknown

672920229803106304,no,no,unknown

672745055329902597,no,no,unknown

669686386975481856,yes,no,unknown

668874386468945920,yes,no,unknown

669930915339108352,yes,no,unknown

673149092541898752,no,no,unknown

669481353344348162,no,no,unknown

672928886238420992,yes,no,unknown

669335931061694464,no,no,unknown

666806668219572224,no,no,unknown

672604829575942144,yes,no,unknown

666785013103464449,yes,no,unknown

672839017575129088,yes,no,unknown

669589458203910144,no,no,unknown

674047786266955777,no,no,unknown

684373877955280896,no,no,unknown

674256428039692288,no,no,unknown

684503824858415104,no,no,unknown

672955379379273729,yes,no,unknown

673197338513563648,yes,no,unknown

664782002156097537,yes,no,unknown

668855342521032704,yes,no,unknown

674050129591189504,yes,no,unknown

684385257676779520,no,no,unknown

664608142744006657,yes,no,unknown

668603896252784644,no,no,unknown

672830097452343296,yes,no,unknown

664915772607750144,no,no,unknown

664664258072993796,no,no,unknown

669716657166819328,no,no,unknown

666821714853175296,yes,no,unknown

669648839855460352,yes,no,unknown

669440312104919040,yes,no,unknown

666816158671044609,yes,no,unknown

684172360220545024,no,no,unknown

668660803957080064,no,no,unknown

664849561060536321,yes,no,unknown

668580140482469890,yes,no,unknown

664919697226391552,no,no,unknown

674197365876740096,no,no,unknown

672812681838116864,no,no,unknown

674284850866589696,yes,no,unknown

674050349494235136,yes,no,unknown

669503809153056768,yes,no,unknown

674063702891606016,yes,no,unknown

672943634027823104,no,no,unknown

669943146399289344,yes,no,unknown

667020374748569600,no,no,unknown

666948553370152960,yes,no,unknown

669623491897991169,no,no,unknown

668632344111284224,yes,no,unknown

669720451636191232,yes,violence,2015-11-25

664952212330840065,yes,no,unknown

669532431263862784,no,no,unknown

669862031877644288,no,no,unknown

668589115592589312,no,no,unknown

672748898105106432,no,no,unknown

684448485408686080,no,no,unknown

668878004744007680,no,no,unknown

669712403052019712,no,no,unknown

668599945491046405,no,no,unknown

664793473929859073,no,no,unknown

672573791214526464,yes,no,unknown

672793517866033152,no,no,unknown

669625513263132674,yes,no,unknown

667015897333141505,no,no,unknown

674311701601193985,yes,no,unknown

672627436991987712,no,no,unknown

669957116954808321,no,no,unknown

668822681882656768,yes,no,unknown

669597343604465664,yes,no,unknown

666768097777459200,no,no,unknown

664874044144136192,no,no,unknown

668617896663375872,yes,no,unknown

684182929396858880,yes,no,unknown

673249645909426176,no,no,unknown

669947478905630720,no,no,unknown

674129384412958720,yes,no,unknown

674181706690207744,no,no,unknown

669738454574628864,no,no,unknown

669526351922266112,yes,no,unknown

669629688965369856,no,no,unknown

684492993802416129,yes,violence,unknown

673165081891467264,no,no,unknown

674213979380666369,no,no,unknown

684176005708267525,no,no,unknown

673205888027594752,no,no,unknown

669728209513115649,yes,no,unknown

674235619116232704,yes,no,unknown

672818396778622976,yes,no,unknown

669983721643253760,no,no,unknown

672724929494827008,no,no,unknown

673249236994162689,no,no,unknown

673261300391223296,yes,no,unknown

672740037465915395,yes,no,unknown

684196440990560256,no,no,unknown

669711792973750272,no,no,unknown

669720329640652800,no,no,unknown

673116670374846464,yes,no,unknown

668601951005884416,yes,no,unknown

684433377441792000,no,no,unknown

674221230132711424,no,no,unknown

669640044299354113,yes,violence,2015-11-25

668595943864934401,no,no,unknown

673096518937653248,yes,no,unknown

664839670954504192,no,no,unknown

666776609471512576,no,no,unknown

668918724540272640,no,no,unknown

664909419986214913,yes,no,unknown

666990710332223488,yes,no,unknown

674062454834528256,no,no,unknown

669507618965233664,no,no,unknown

673028039366807552,no,no,unknown

669564242568347648,yes,no,unknown

684399595028393985,yes,no,unknown

672938801153576960,no,no,unknown

669699000057110528,yes,violence,2015-11-25

